content,toxic,source
应该是南方吧，我们老家内蒙古的，包括长江以北吧，谁不认识路巡，都知道比5系好，哈哈哈哈，保值率无敌，稍微比霸道低点保值率，快赶上投资品了哈哈哈,0,CHSD
那她肯定不会接受你，即使表面接受心理也不会接受你了，处女座对这个应该忍不了,0,CHSD
反同的人寿命短可能因为做了同妻同夫自我了断但只是少数人会这样,1,ToxiCN
你和你老婆都很真诚，家人也很和睦。东北人中少有的。祝福你！~,0,CHSD
女人经常利用男人的性，把男人死死的拿捏，但是遇到我这个药娘，她们还是蔫了，女人pua男人那套对药娘无效，这又是为什么呢？,1,ToxiCN
河南能跟辽宁比？我服了，从生活水平到经济，城市建设，再到教育医疗。怎么比啊？河南专科大学都算。能有几个大学？,0,ToxiCN
广西小卵仔原地暴哭,0,CHSD
他意思是说，这些黑人看不起黄种人,1,CHSD
没关系嘛，放松学习两不误，印度人的平均英文水平比国人可强太多了。,0,CHSD
第二个是豆瓣母拳,1,ToxiCN
确实如此 宁要小姐从良，不要媚外ez,1,ToxiCN
带女朋友也不保险。我知道一个带女朋友半夜走夜路，被黑人拦住，女朋友放走了，男的被爆菊了,0,CHSD
我姥姥，山东人，她妈因为连续三个都是女儿没有儿子，被她婆婆活活打死[微笑]这样的事当年不要太多，毕竟孔子故乡。可能你在山东比较发达的地方，落后一些的，……,0,CHSD
前男友是黑人，就跟孩子不是自己一样，没人能接受，能接受的都是有绿帽癖的男人，喜欢看别人干自己老婆，,1,ToxiCN
日本开拓团你是只字不提啊,0,ToxiCN
上海这种客观存在的东西也算黑吗？我倒是觉得是全国人民被上海各种瞧不起以后总结出来的结论罢了。,1,ToxiCN
本来贫穷和犯罪率就相关。美国因为历史原因黑人平均值就是贫穷的，教育程度低，,1,CHSD
"美国黑人想要什么？权力，财富，地位，锦衣玉食？是的，表面上看他们就是想要凭他们根本不存在的努力和智慧去争取到这些东西，于是竖起了一个万年不倒的红旗，""黑命贵""。,说句实在话，中国人被白人欺负了一百年，付出了多少生命为代价才站了起来，",1,CHSD
那些重口味人的菜让我没食欲比如印度泰国非洲。。之类,0,ToxiCN
可怜之人必有可恨之处,0,ToxiCN
笑死，要是刷男女的没人有意见，真就高贵的同性恋呗??,1,ToxiCN
确实男方隐瞒偷税漏税这一点很诡异,0,CHSD
可我看直播没见毒记骂他一句，全是他满嘴脏话不是么，明显有人带节奏，可他作为一个男人，一个主播，就这点东西都承受不了，就在挑起祸端?呵,0,CHSD
楼主的语气给我感觉像个中学小女生，文弱善良没主见的那种,0,CHSD
这句话把北京换成你家乡你觉得恶心吗?,0,CHSD
让我们看看拳师是怎么想的,1,ToxiCN
那几个男的也太恶心了吧...,0,CHSD
姐妹组团不允许国男说胖,0,ToxiCN
真想抽那几个云南人一巴掌,0,CHSD
《西瓜汁分尼一半》怎么唱来着,1,ToxiCN
黑命贵和女拳是灯塔国的政治正确，白人们可以不把这两个东西当回事，但是不能明说。也就是说这两个东西就是白人拿来当政治工具的，结果这么多年下来，还真的有黑人和女拳信了，更离谱的是真的有部分白人信了,0,CHSD
包括和何鸿燊一起斗澳门那些老赌王，一些人都说是大陆方面有介入的,0,CHSD
波兰人也好，印度人也好，都是为了解释他对这个世界的愤怒,0,CHSD
你不觉得他是在黑我们吗？,0,ToxiCN
上海人对外地人讲上海话，网友，上海人排外小气，成都人对外地人说四川话，网友，来四川不讲四川话讲什么，你自己不学习还怪别人？,0,CHSD
武警排长不比你一个不知道什么二本院校出来的臭鱼烂虾好一百倍？还隔着要求这么高呢。公职是说能换地方发展就换地方的吗。还是说，你这lkd也是公职？凡事想想你配吗？,1,ToxiCN
你会发现在中国的混血娃的爸爸基本都是中国人，嫁给外国人的女的都去国外生活了，这就尴尬了😅,1,ToxiCN
你的截图说的很有道理,0,ToxiCN
什么鬼？真男人＝要喝酒？谁爱喝谁喝，凭什么要强迫不想喝的人喝酒，还不喝就不是男人，mmp,0,CHSD
"深有同感，不过我是在美帝的航校。校园里不允许讲中文，如果被航校的教员发现就罚钱，第一次15刀，第二次30，第三次45。""No,Chinese""这句话听起来很刺耳，狗子们赚着中国人的钱，反过来各种奇葩的规定恶心你。",0,CHSD
我们以前一个部门就是被四川人带起来的mmp 骗人小狗 而且天天骂那种,1,CHSD
绝不结束，已经不是对立，已经是舆论战争。,0,CHSD
上海人看不起外地人呢,1,CHSD
非洲人踢球猛，打篮球更猛，跑步无敌。可是有什么用呢？？？根本没有办法改变国家民族，让大部分人生活的更好。,1,ToxiCN
天津排外吗？我是天津人。,1,CHSD
印象中《黄种人》还挺好听的。,0,CHSD
谁惹你们了，你们骂谁去，非要咬着整个江西不放？,1,ToxiCN
负负得正？ 不过友情提示下，西藏紫外线水平比较高，不要过长时间晒太阳,0,CHSD
等一手人造人能生崽,0,ToxiCN
为什么现实里面日本人说话很委婉，甚至觉得中国人普通交流都像骂人？,1,CHSD
别听他的，快到我这来，我抱着你，他就不敢欺负你了。没法，我这人就是正义感强，见不得别人欺负女孩子。,0,CHSD
客观的来说，河南人的素质普遍较底。,1,CHSD
现在感觉台湾够恶心,1,CHSD
难道白人进入非洲之前，他们有什么先进的文明？连轮子都不会制造的民族，能有什么前途？,1,ToxiCN
只要秉持反黑。都可以,1,ToxiCN
就不知道五个中国人没拿过s赛冠军 被可汗一句四个中国人赢不了 气不过只能去爆破 别跟我扯暗杀星 台湾是中国的 但是暗杀星跟lpl有乜野半毛钱关系自己有点逼数 现在在这冷嘲热讽别人坚持全华班 真恶心吐了 去舔你韩国爹去,0,CHSD
UI设计师就是负责一大票互联网产品“脸面”的，小到一款APP的图标，一个公司的logo。,0,CHSD
廯籹本来就是和蟑螂一样的生物，不奇怪,1,ToxiCN
还有混血儿聪明没有任何科学依据，出不出科学家诺贝尔奖人物跟环境有关,0,ToxiCN
支持反向大猴,1,ToxiCN
我现在经常歧视遇到的外国人。,1,CHSD
因女人不关心男人男人也不关心男人。,1,CHSD
在任何时候，从个人发表的见解中带上“全国”，就已经说明问题了，容易被牵着鼻子走的乌合之众大多如此,1,ToxiCN
我叫谷小麦，河北保定地,0,CHSD
好吧老哥，这玩意天生的你说改也太难了🤔🤔,0,ToxiCN
我看过艹猪艹马的小视频，所以我相信会有黑人小哥对眉清目秀的母猩猩有想法[看看你],0,CHSD
这波自杀真亏，为啥没把那个评论区的那几个女权们带走。,1,ToxiCN
其实你这个给妓女定性就跟说大陆人都素质低 黑人都野蛮 绿绿都危险一个道理,1,CHSD
你说是就是吧😂,0,ToxiCN
咳咳，河南人不认！,0,CHSD
这个跟地籍无关，有数据证明河南籍犯罪率高吗？你还华夏子弟，这样黑起源地？,1,CHSD
北京说官话的，排外比说粤语的广州强烈人多。关键还是看本地人的心态还有本地人和外地人之间教育水平（素质）的差距是否大,1,CHSD
耽美文学就是消费罢了，，，,0,ToxiCN
我们这国税都是浙大起，你让我们三本娃咋办办，我也想考啊！（坐标：浙江三线,0,CHSD
把浙江地理优势全部说成浙江人的优势有时候会让人恶心的的,0,CHSD
天津话能说的、有幽默感的说起来是真哏儿！,0,CHSD
河南人告诉你的确是这样没毛病。,0,CHSD
同性恋不过是一种性癖而已，有什么可歌颂的。如果真要这样的话，是不是也该把恋物pi，恋tong癖，恋shou癖，恋shi癖歌颂一下？,1,ToxiCN
犯罪天堂非洲，以为走好运，赌上自己的一生。天天宣传中非友谊，到自己被卖了。,1,ToxiCN
小仙女得从小培养,1,ToxiCN
咦，想到一群男女互相约炮就像狗一样互相交配，真他妈恶心。,1,CHSD
这种你能忍就忍呗，放我身上开始都不会有,0,ToxiCN
都是国人挺好的，交流无障碍，我有次和同学开黑匹到三个印度人，英语交流略显吃力,0,CHSD
"我打开新闻一看，这新闻没有流量。歪歪斜斜的每个网页上都写着“感情纠纷”几个字，我横竖睡不着，仔细看了半夜，才从字缝里看出来，满文上都写着四个字“死无对证""！",0,ToxiCN
原住民（老早以前住下来的，印度古代被草过很多次）是黄种人，后来来了很多白人。不同种姓肤色也不同。,0,CHSD
哥哥好帅，有女朋友了没？,0,CHSD
是啊，没有反同性恋的，怎么相称出同性恋的正常。,1,ToxiCN
放火化炉里烧了吧，埋了都污染土壤,1,ToxiCN
把四大网上公布的领导层看了个遍，唯一个亚裔是anz的李显扬，南亚裔看到不少。现在在四大里华人最高也就混到中层，个人感觉应该是ABC和留学过来的这一批人最大的也就30多岁。再等10年，应该会有华人上高层。,0,CHSD
这孩子够贵的,0,ToxiCN
咱们刚从歧视链低端爬上来，总得歧视个人吧。。白人高贵不敢歧视，歧视河南人和黑人总没问题吧？,1,CHSD
我现在非常需要这些三非黑人的证据，越多越好，最好能证明是三非，楼主麻烦联系我一下,0,ToxiCN
还好，在中国杀几个贱民才不会暴乱。治安一直很好，在伯明翰非市中心晚上都不敢出门，诶，还有隐约的种族歧视，诶，外国有什么好的。,0,CHSD
山东人，一听口音就是。,0,CHSD
戴安娜真的好看，美国黑人歌星中很耀眼的一位!,0,CHSD
所以内蒙古分了AB卷。。,0,CHSD
这就是辅食全村男人，有时候还得辅食邻村的,1,ToxiCN
看条件还以为是抄底，看价格才知道是绩优股。,0,ToxiCN
要求男的不顾生命危险，也是道德绑架,0,CHSD
卧槽，抓到了！🤔,0,ToxiCN
行行行，女人都很坏，都想榨干你的钱。求你别找女人当老婆，真男人就该干男人。女人配不上你。,1,CHSD
答主广东还是福建人？六大茶系都介绍下呗，中国消费最大的还是绿茶，求多介绍几种,0,CHSD
聚会没有黑人同事，却邀请你参加，黄种人待遇不错嘛,0,CHSD
我觉得吧，只要内容没有怂恿直男直女去同性恋爱的话那就没大问题,0,ToxiCN
生理反感，但是理智教会我尊重他人。就好比生理上想躺平，但是大脑让我继续努力。,0,ToxiCN
基佬如果被身边的人知道了基佬身份它会不会天河,1,ToxiCN
我肝你🐴了,1,ToxiCN
刚果首都的艾滋病人占到50%,1,ToxiCN
一百多年都过去了，黑人对白人还有这么重的奴性啊,1,CHSD
你别看就行了，情侣都有这样，不很正常么？她们也是情侣。,0,ToxiCN
"咬舌音清音念t, 浊音念d, 没有人会听不懂，德国人瑞典人荷兰人印度人都这么念。倒是好多北方人清音念s浊音念z是除了中国北方人自己别人谁都不明的。",0,CHSD
如果你看到他们那些肮脏的事你就不会这么说了，有些贴发不出来，一发出来就被删了，证据多了,0,ToxiCN
你说的我都发有房源[爱] 广西南宁租房找我，不收中介费。只为了混口饭吃,0,CHSD
你评论下面看见没，张口就黑某省的，是美国的ip。讲真我作为河南人，第一次听说东北人被黑的很惨，也是从几个东北人口中抱怨得知的。身边外地人真没见过黑东北。,1,ToxiCN
哈哈哈哈哈 评论里你自己说还有人感谢你 有什么好感谢的。我脑补了黑人问号脸 笑死,0,CHSD
按女拳的自己不讲理的逻辑。杀人犯都是女人生的呢，所以归根结底还是女人该死,1,ToxiCN
她，感觉他们听我们提中草药就像我们听印度人提牛尿作用,0,CHSD
这里面女⭕️师也不少,1,ToxiCN
总是会发现一下蛛丝马迹的吧，侦查手段已经在学了，比如如何查男友手机，如何判断男友是否是处。,0,ToxiCN
在服务、文秘、客服、产品、运营、行政、美容、文员、文宣、柜台、前台等行业，都是招聘的时候严格歧视男性，某些人提都不提啊[思考][思考][思考],1,CHSD
要是真喜欢大的，哪怕找个驴呢,1,ToxiCN
中国传统文化就是婚嫁随男方，女性不属于原生家庭，加上一些重男轻女的传统文化，所以对家族很难有归属感，别怪谁。我对我爸村里整个家族没归属感，对我的姓没归属感，家里一切都是我哥的，我没结婚的时候就不是我家了，回去就是做客，还要自己干活，走礼走最重礼的客人。我妈死了我不能去坟里上坟的。我老家和我老公家相差千里，我也不熟，但是以后会去我老公那边养老，我老家的地房都是我哥的，我在老家没有容身之处。网友会说我这种没有领地意识吗？怪谁呢？,0,ToxiCN
还真别说，我是郑州人，确实，郑州这里黑心商，骗子确实不少，作为应届毕业生，表示已经去过很多家骗子公司了 不过河南人许多还是很纯朴的，毕竟哪都有骗子，哪都有好人嘛,1,CHSD
